CRS_CODE,CRS_NAME
TMSCOMSFIN01,MSc Financial Computing
TMAPUBSING01,MA Publishing
TPPPUBSING01,PG Dip Publishing
TCPPUBSING01,PG Cert Publishing
TMSMICSING01,MSc Medical Image Computing
TPPMICSING01,PG Dip Medical Image Computing
TMSHPSSSTM01,"MSc Science, Technology, Medicine and Society"
TAFFILSING01,Affil - Cat 1 Film Studies
RRDCLTSING01,Research Degree:  Comparative Literature
RRDJDISING01,Research Degree:  Jill Dando Inst of Crime Science
TMAARLSEGY01,MA Egyptian Archaeology
UAFENGSING01,Affiliate English
UAFFINSING01,Affiliate Slade School
TAFGREALAT01,Affil - Cat 1 Greek and Latin
TAFHARSING01,Affil - Cat 1 History of Art
ZMIRK1E5P,Pre-Dip Cert ARCHIT (A.D.P.)
ZCC9U5P,M.SC.-MED NEURO CELL BIOL
TCPBIPSING01,PG Cert Bioprocessing
TMSAHPSING01,MSc Advanced High Energy Physics
TMSAUDSADV01,MSc Advanced Audiology
TMSOBSSHAE01,MSc Haemoglobinopathy
TPPOBSSHAE01,PG Dip Haemoglobinopathy
TCPOBSSHAE01,PG Cert Haemoglobinopathy
TMSANTSAED08,"MSc Anthropology, Environment and Development"
TMSGEOSGLO08,MSc Globalisation
TMSARCSCEM01,MSc Construction Economics and Management
TPPARCSCEM01,PG Dip Construction Economics and Management
TPPARCSPEM01,PG Dip Project and Enterprise Management
DDNCOMSVEI09,"EngD Virtual Environments, Imaging & Visualisatio"
RRDEENSPHT01,Research Degree: Photonics Systems Development
DDNCIVSUSR09,EngD Urban Sustainability and Resilience
DDNBENSING09,EngD Biochemical Engineering
TMSEDISSND01,MSc Special Needs Dentistry
TMASPASHSP01,MA Hispanic Studies
TMSCOMSING01,MSc Computer Science
TPPCOMSDCN01,PG Dip Data Communications Networks & D S
TMSMECSMAR01,MSc Marine Engineering
TMSSYSSING01,MSc Systems Engineering
TMAICPSING01,"MA Identity, Culture and Power"
TMACLASING09,MA Classics
TMAHISSANC09,MA Ancient History
TCPNANARGM01,PG Cert Nanotechnology and Regenerative Medicine
DDNPRFSING01,EngD Professional Services
TMHARCSING09,MArch Architecture
XICISAXXXX01,Intercoll Institute for the Study of the Americas
TMCEDISORA09,MClinDent Orthodontics (Advanced Training)
TCPPCHSING01,PG Cert Paediatrics and Child Health
TMSPCHSING01,MSc Paediatrics and Child Health
TPPPCHSING01,PG Dip Paediatrics and Child Health
TMCEDISPRA01,MClinDent Prosthodontics (Advanced Training)
TMSSPSAENG10,MSc Space Science and Engineering
TMSPHYAEIM10,MSc Physics and Engineering in Medicine
TPPPSYSCBT01,PG Dip Cognitive Behavioural Therapy for C+YP
UBALATWGRE01,BA Latin with Greek
TMADHMSING01,MA Digital Humanities
TPPDHMSING01,PG Dip Digital Humanities
UBAHSEWABR05,BA History with a Year Abroad
TMSBMDSSCI01,MSc Biomedical Sciences
TMSIONSNCT01,MSc Neurology for Clinical Trainees
TMRMSISING01,MRes Management Science and Innovation
TCPOPTSING01,PG Cert Ophthalmology
TMSOPTSING01,MSc Ophthalmology
UBALNGSMOD06,BA Modern Languages
UBAITAAHAR01,BA Italian and History of Art
UBAITAADES01,BA Italian and Design
UPHHARSFDA01,Higher Dip Hist & Techniques FDA
TAFGEMSREM01,Affil - Cat 1 Remote Sensing
UAFCMPSING01,Affiliate Complex
TPPEPISSOC01,PG Dip Health and Society: Social Epidemiology
TMHURBSDES01,MArch Urban Design
UCEASTSING01,Cert HE Astronomy
TCPHCISERG06,PG Cert Human-Computer Interaction with Ergonomics
TMACLASRCW01,MA Reception of the Classical World
RRDCEMSING01,Research Degree: Cent Enterprise & Mngmnt of Innov
UBSINFSBUS05,BSc Information Management for Business
TPPORTSMSK01,PG Dip Musculoskeletal Science
TCPORTSMSK01,PG Cert Musculoskeletal Science
UMNEENWNAN05,MEng Electronic Engineering with Nanotechnology
TMAARLSCHS01,MA Cultural Heritage Studies
TMSARCSBUD01,MSc Building and Urban Design in Development
TMSARCSESD01,MSc Environment and Sustainable Development
TMSARCSSDP01,MSc Social Development Practice
TPPARCSBUD01,PG Dip Building and Urban Design in Development
TPPARCSSDP01,PG Dip Social Development Practice
TPPBLTSIMP01,PG Dip Built Environment : Intd Mngmnt Projects
UBAARLAANT05,BA Archaeology and Anthropology
TMSMEDSPHN01,MSc Clinical and Public Health Nutrition
UBSSTAAMAB09,BSc Statistics and Management for Business
TCPMEDSPHN01,PG Cert Clinical and Public Health Nutrition
TPPMEDSPHN01,PG Dip Clinical and Public Health Nutrition
UBAARLSABR05,BA Archaeology with a Year Abroad
TPPEQUWDIS01,PG Dip Earthquake Engineering w Disaster Managemnt
TPPICHSAVM01,PG Dip Audiovestibular Medicine
RAFMECSING01,Affil Research: Mechanical Engineering
TMSECOSEPO01,MSc Economic Policy
TMSPHTWREM01,MSc Photogrammetry with Remote Sensing
TMSSPESLAN01,MSc Speech and Language Sciences
TPCEPISCDH01,Coll Dip Community Dental Health
TPGBLTSIMP01,Grad Dip Built Environment : Intd Mngmnt Projects
UBSIMMSING01,BSc Immunology
UBSPHSSING01,BSc Physical Sciences
UMNEENWCME01,MEng Electronic Engineering with Commncs Eng
UMSCHEWMAN01,MSci Chemistry with Management Studies
TPGICHSINH01,Euro Grad Dip International Health
TPGOBSSPGF01,Grad Dip Prenatal Genetics and Fetal Medicine
TPGSPSSTEC01,Grad Dip Spacecraft Tech. & Satellite Comms
TPLLAWSAIR01,Diploma Air and Space Law
UBADUTAGER01,BA Dutch and German
UBAESPSSTU01,BA European Social and Political Studies
UBAGREWLAT01,BA Greek with Latin
UBAITAALIN01,BA Italian and Linguistics
UBARUSWFLM01,BA Russian with Film Studies
TPPOPTSING01,PG Dip Ophthalmology
RAFMCBSING07,Visiting Research: Molecular Cell Biology
UAFCPMSING01,Affiliate Construction and Project Management
TMSARCSEPD01,MSc European Property Development and Planning
TCPDRDSING01,PG Cert Drug Design
RRDSERSING01,Research Degree: Energy and Resources
USCMEDSING01,Undergraduate Medical Elective
RRDOPHSMBP01,Research Degree: Ophthalmology (MB PhD prog)
TPPENRARES01,PG Dip Energy and Resources: Policy and Practice
TMSPSYSCBT01,MSc Cognitive Behavioural Therapy for C+YP
TMSTRAAORT01,MSc Trauma and Orthopaedics
TCPDHMSING01,PG Cert Digital Humanities
TMAARLSURB01,MA Urban Archaeology
TCPEDISAST01,PG Cert Alternative Sedation Techniques
UBSARCSCON10,BSc Construction Management
ZCA200U,B.D.S. DENTISTRY (2BDS)
ZCA400U,B.D.S. DENTISTRY (3BDS)
ZCA100U,"M.B.,B.S. MEDIC (PRECLIN)"
ZCA300U,"M.B.,B.S. MEDIC (CLINICAL)"
ZCM3U1P,LL.M. LAW
ZCM300U,LL.B. LAWS
ZCM301U,LL.B. LAWS
ZCM351U,LL.B. LAW W FRENCH LAW
ZCM361U,LL.B. LAW W GERMAN LAW
ZCM363U,LL.B. LAW W ITAL LAW
ZCK4Z2P,M.PHIL.-ARTS TOWN PLANNING
ZCT9U2P,M.A. COMPARATIVE LIT
ZCV1UHP,M.A. HIST (ANCIENT)
ZCV1UKP,M.A. ANGLO-SAXON STUD
ZCV1UMP,M.A. MEDIEVAL STUDS
ZCV1UNP,M.A. HISTORY
ZCV1UQP,M.A. DUTCH GOLDEN AGE
ZCV1UYP,M.A. MODERN HISTORY
ZCV1U1P,M.A. HIST (ENG & EUR)
ZCV1U9P,M.A. HIST & SOC ANTH
ZCV4U1P,M.A. HISTORY OF ART
ZCV4U6P,M.A. HISTORY OF ART
ZCV6UAP,M.A. CER & LITH TECHS
ZCV6UBP,M.A. MEDIEV ARCHAEOL
ZCV6U1P,M.A. ARCHAEOLOGY
ZCV6U2P,M.A. F.A.T. ARCHAEOL
ZCV6U7P,M.A. MUSEUM STUDIES
ZCV7U1P,M.A. PHILOSOPHY
ZCW1U2P,M.A. FINE ART
TMSARCSIMP01,MSc Strategic Management of Projects
TMSARCSPEM01,MSc Project and Enterprise Management
TPPARCSDAP01,PG Dip Development Administration and Planning
UBFFINSING05,BFA Fine Art
RRDMCBS4YR01,Research Degree: Molecular Cell Biology (4 years)
RAFICSSING07,Visiting Research: Centre for Intercultural Studs
TMSEINSASC01,MSc Auditory Sciences
TMRIMMSMMD01,MRes Molecular Medicine
TMSONCSCTE01,MSc Clin Trials & Epidemiological Studs in Cancer
TMSCOMSMCL01,MSc Machine Learning
TMSPHCSINT01,MSc International Primary Health Care
TMSMEDSCMH01,MSc Culture and Mental Health
TPCFAMSTHE01,Coll Dip Family Therapy
TAFEDISMCD07,Affiliate Post-MClinDent Training Programme
TAFEDISING07,Affiliate Dentistry
UBSEARSEGP01,BSc Environmental Geophysics
UBNCIVS4YR01,BEng Civil Engineering (4 Year)
UBSARCSPMC01,BSc Project Management for Construction
TMAENGSIMC01,MA English: Issues in Modern Culture
RRDSCSSING01,Research Degree: Security and Crime Science
TMACLASAAL09,MA Classical Art and Archaeology
RAFSECSING07,Visiting Research: Security and Crime Science
RAFEESSING01,Affil Research: Eastern European Studies
UBAARLSWAS01,BA Archaeology of Western Asia
ZMIRK9U1P,M.Sc. ARCHITECTURE
RAFPHOSING01,Affil Research: Phonetics
TPPDEVSBUD01,PG Dip Development and Planning: Build & Urb D D
UMNCOMSINT01,MEng Computer Science (International Programme)
UBARUSASCA01,BA Russian and Scandinavian Studies
TPGEARSHYD01,Grad Dip Hydrogeology
TMSGEMSREM01,MSc Remote Sensing
UBNEENSEEE05,BEng Electronic and Electrical Engineering
TMSPHASGEN01,MSc Pharmacogenetics
TPPPHASGEN01,PG Dip Pharmacogenetics
TCPPHASGEN01,PG Cert Pharmacogenetics
TMSEINSENT10,MSc Audiology for ENT Practice
TMAARLSMME01,MA Archaeol of the Mediterranean & Mid East
TMCEDISPDD01,MClinDent Paediatric Dentistry
TMSARCSIRE01,MSc International Real Estate and Planning
TPPARCSIRE01,PG Dip International Real Estate and Planning
TMSICHSADP06,MSc Advanced Paediatrics
TCPMEDSSCI01,PG Cert Health and Medical Sciences
TPPCRISPCS09,PG Dip Crime Prevention and Community Safety
RRDOPHSING01,Research Degree: Institute of Ophthalmology
TCPSRGSEBH01,PG Cert Evidence-Based Healthcare (Surgery)
TCPEDISSCD01,PG Cert Special Care Dentistry
ZCL6U6P,M.A. ANT ARC&MAT CULT
ZCM1UGP,M.A. LEG & POLIT THER
ZCP1U1P,M.A. ARCHIVE STUDIES
ZCP1U2P,M.A. LIB & INF STUDS
ZCP1U3P,M.A. O'SEAS ARCH STUD
ZCP1U4P,M.A. O'S REC MAN & AA
ZCQ1U2P,M.A. PHONETICS
ZCQ3UAP,M.A. EARLY ENGL LIT
ZCQ3U1P,M.A. ENGL LANG (MOD)
ZCQ3U3P,M.A. ENGLISH PRE 1525
ZCQ5U1P,M.A. MED CELTIC STUDS
ZCQ8U1P,M.A. CLASSICS
ZCQ9U1P,M.A. HEBREW/JEWISH ST
ZCQ9U4P,M.A. EGYPTOLOGY
ZCR1U2P,M.A. FR & THEO OF LIT
ZCR2U1P,M.A. GERMAN
ZCR4U1P,M.A. HISPANIC STUDIES
ZCR4U2P,M.A. ROMANCE LANG/LIT
ZCR4U3P,M.A. SPAN/LAT AM STUD
ZCR7U1P,M.A. SCAN STUDS
ZCR7U2P,M.A. MOD SCAN STUDS
ZCT2U2P,M.A. DUTCH
ZCVL71U,B.A. PHILOS & ECON
ZCVQ71U,B.A. PHILOS & LING
ZCVQ77U,B.A. PHILOS & GREEK
ZCVV14U,B.A. HIST & HIST ART
ZCVV74U,B.A. PHILOS/HIST ART
TMAHISSING01,MA History
TMSCOMSCGV01,"MSc Computer Graphics, Vision and Imaging"
TMSCOMSNET01,MSc Networked Computer Systems
RRDBISSING01,Research Degree: Division of Biosciences
RRDBISSMBP01,Research Degree: Division of Biosci (MB PhD prog)
RRDPLSSING01,Research Degree: Division of Psychol and Lang Sci
RRDLIFSING01,Research Degree: Faculty of Life Sciences
RRDLIFSMBP01,Research Degree: Faculty of Life Sci (MB PhD prog)
RRDCANSING01,Research Degree: Cancer Institute
RRDIFNSING01,Research Degree: Division of Infection & Immunity
TCPMICSING01,PG Cert Medical Image Computing
TMAARCSHIS01,MA Architectural History
TMLLAWSING07,LLM Law
TMSGEMSEMP01,MSc Environmental Mapping
UAFHCSSING01,Affiliate Human Communication Science
UAFBAPSING01,Affiliate Bartlett (Planning Studies)
UBSARCSING05,BSc Architecture
UBSCOMWCOG05,BSc Computer Science with Cognitive Science
UBSHPSSSCP05,BSc Science Communication and Policy
UBSSTASING05,BSc Statistics
UMNEENSINT05,MEng Electronic & Electrical Engineering (Int)
UMSCHESPHY05,MSci Chemical Physics
UBAFREWFLM05,BA French with Film Studies
UBAITAAMAN05,BA Italian and Management Studies
UBARUSSING05,BA Russian Studies
UBEECOAGEO01,BSc(Econ) Economics and Geography
ZCF3UHP,M.SC. / C.D. SPACE TEC&SATCOM
ZCB1U4P,M.SC.-SCI NEUROLOGICAL SCI
RAFSWCSING07,Visiting Research: Sainsbury Wellcome Cnt for NC&B
TMSARCSSUR01,MSc Sustainable Urbanism
ZCC62AU,B.SC. (INTERCAL) MOLEC BIOL (INT)
ZCVL16U,B.A. ANC HIS/SOC ANTH
ZCV135U,B.A. INTNL HIST STUDS
ZCR200U,B.A. GERMAN
TMSIMMSCBC08,MSc Clinical Biochemistry
TMSEDISORA01,MSc Orthodontics (Advanced Training)
TCPPSYSCBT01,PG Cert Cognitive Behavioural Therapy for C+YP
TPPENVSING01,PG Dip Environmental Systems Engineering
TMCEDISPAE09,MClinDent Paediatric Dentistry
TPPARCSSUR01,PG Dip Sustainable Urbanism
UBSSCIASOC05,BSc Science and Society
TMSSTISING10,MSc Sexually Transmitted Infections and HIV
TPPSTISING10,PG Dip Sexually Transmitted Infections and HIV
TMSDRDSING01,MSc Drug Design
TPPURLSING10,PG Dip Urology
TMRBLTSEDS01,MRes Built Environment: Energy Demand Studies
RRDENRSING01,Research Degree: UCL Energy Institute
TMRBOLSSYS01,MRes Systems Biology
TMRBOLSSYN01,MRes Synthetic Biology
TMSBLTSEDE01,MSc Built Environment : Environ Design & Eng
ZCV116U,B.A. HIST (BRANCH IB)
ZCV126U,B.A. HIST (BRANCH II)
ZCV148U,B.A. HIST (BRANCH IA)
ZCV700U,B.A. PHILOSOPHY
ZCW150U,B.A. FINE ART
ZCQQ31U,B.A. ENGLISH & LING
ZCQQ9XU,B.A. AKKADIAN/HEBREW
ZCQR32U,B.A. ENGLISH & GERMAN
ZCQR63U,B.A. LATIN/ITAL STUDS
ZCQT97U,B.A. HEBREW/EGYPTIAN
ZCQV34U,B.A. ENGL & HIST ART
ZCQV91U,B.A. HEB LIT & HIST
ZCQ300U,B.A. ENGLISH
ZCQ90XU,B.A. ANC EG & A N E S
ZCRN31U,B.A. ITAL & BUSN STUD
ZCRQ11U,B.A. FRENCH & LING
ZCRQ27U,B.A. GERMAN & GREEK
ZCRRFRU,B.A. GERM & SCAN LANG
ZCRRFTU,B.A. GERMAN & DANISH
ZCRRGTU,B.A. GERMAN & SWEDISH
ZCRR7RU,B.A. NORWEG & ICELAND
ZCRV17U,B.A. FRENCH & PHILOS
ZCT207U,B.A. MOD EURO STUDS
ZCT222U,B.A. DUTCH
ZCVT17U,B.A. ANC HIST & EGYPT
ZCVV64U,B.A. HISTART & MEDARC
ZCV100U,B.A. HISTORY
TPPEDISRDP01,PG Diploma Restorative Dental Practice
UBACZEAEES01,BA Czech (with Slovak) and East European Studies
UBASPASMIL05,BA Modern Iberian & Latin American Regional Stud
UBACLAACLC05,BA Classical Archaeology & Classical Civilisation
RAFCASSING07,Visiting Research: Cent. for Adv. Spatial Analysis
TMSTECSENT01,MSc Technology Entrepreneurship
TMAPOLSREE07,MA Political Econ of Russia & Eastern Europe
RAFMPHSING01,Affil Research: Medical Physics
TCPDEVSPLN01,PG Cert Development Planning
TMSGEOSFCS01,MSc Freshwater and Coastal Sciences
TMSGEOSQUA01,MSc Quaternary Science
UPGCIVSING01,Grad Dip Civil Engineering
TPPAUDSADV01,PG Dip Advanced Audiology
TMSIONSADN01,MSc Advanced Neuroimaging
TMSURBSING01,MSc Urban Studies
ZCTQ21U,B.A. DUTCH AND LING
ZCT2R4U,B.A. DUTCH W SPANISH
TPPGEMSEMP01,PG Dip Environmental Mapping
TMSARLSPPA01,MSc Palaeoanthropology and Palaeolithic Archaeol
RAFPOLSPHP07,Visiting Research: Public Health Policy
UBAFINSING05,BA Fine Art
UBSMATWMPH09,BSc Mathematics with Mathematical Physics
RAFANTSING07,Visiting Research: Anthropology
RAFEARSING07,Visiting Research: Earth Sciences
RAFHPSSSTS07,Visiting Research: Science and Technology Studies
RAFLARSING07,Visiting Research: Audiology
RAFPHOSING07,Visiting Research: Phonetics
DDRSLTSING01,Doctor in Speech and Language Therapy
TPPARCSAAC01,PG Dip Adaptive Architecture and Computation
UBSEARSING05,BSc Earth Sciences
TCPEDISIMD01,PG Cert Implant Dentistry
TMSTRNWSDV01,MSc Transport with Sustainable Development
UMSCHEWMAT05,MSci Chemistry with Mathematics
UMSCOMSING05,MSci Computer Science
UMSCOMSINT05,MSci Computer Science (International Programme)
UMSCOMWCOG05,MSci Computer Science with Cognitive Science
UMSEARASPS05,MSci Earth and Space Science
UMSEARSEGP05,MSci Environmental Geophysics
UMSEARSEGS05,MSci Environmental Geoscience
UMSEARSEXP05,MSci Exploration Geophysics
UMSEARSGEL05,MSci Geology
UMSEARSINT05,MSci Earth Sciences (International Programme)
UMSEARSPAL05,MSci Palaeobiology
UMSEARSPHY05,MSci Geophysics
UMSEARSPLS05,MSci Planetary Science
UMSMATAAST05,MSci Mathematics and Astronomy
UMSMATAPHY05,MSci Mathematics and Physics
UMSMATSING05,MSci Mathematics
UMSMATWBOL05,MSci Mathematics with Biology
UMSMATWECO05,MSci Mathematics with Economics
ZCV102U,B.A. HIST W EUR LANG
ZCV110U,B.A. ANCIENT HISTORY
ZCV130U,B.A. HIST OF AMERICAS
ZCV149U,B.A. JEWISH HISTORY
ZCV400U,B.A. HISTORY OF ART
ZCV600U,B.A. ARCHAEOLOGY
ZCV614U,B.A. CLASS ARCHAEOL
ZCV620U,B.A. ARCHAE OF W ASIA
ZCV626U,B.A. MEDIEV ARCHAEOL
ZCV632U,B.A. EGYPTN ARCHAEOL
ZCV645U,B.A. GK & RM ARCHAEOL
ZCLL68U,B.A. ANTH & GEOG
ZCLQ61U,B.A. ANTH & LING
ZCL800U,B.A. GEOGRAPHY
ZCQR17U,B.A. LING & SCAN STUD
ZCQV81U,B.A. CLASS & ANC HIST
ZCQ1C8U,B.A. LING W COG SCI
ZCQ100U,B.A. LINGUISTICS
ZCQ6Q7U,B.A. LATIN WITH GREEK
ZCQ7Q6U,B.A. GREEK WITH LATIN
ZCQ800U,B.A. CLASSICS
ZCQ850U,B.A. ANCIENT WORLD
ZCQ902U,B.A. A.EGYPT/BIB HEBR
ZCQ960U,B.A. HEBREW
ZCRL28U,B.A. MOD EUR STUDS-GG
ZCRQ21U,B.A. GERMAN & LING
ZCRQ31U,B.A. ITAL AND LING
ZCRQ36U,B.A. ITALIAN & LATIN
TCPPSYSCBI01,PG Cert Cognit Behvr Thrpy & other Outcm Bsd Intvn
TPPARCSUDP01,PG Dip Urban Development Planning
TPPARCSUED01,PG Dip Urban Economic Development
UBACLASAWS05,BA Ancient World Studies
TMSPSYSCOG08,MSc Cognitive Neuropsychology and Cognitive Neuros
UBACLASAWA05,BA Ancient World Studies with a Year Abroad
UBAFREAGER05,BA French and German
UBASPASHSP01,BA Hispanic Studies
UBICALSING01,BSc Intercalated Degree
UMSASTAPHY05,MSci Astronomy and Physics
UBAPHISING09,BA Philosophy
TAFEENSNAN01,Affiliate Nanotechnology
RAFSPSSING07,Visiting Research: Space and Climate Physics
TPPARCSIPL01,PG Dip International Planning
TPPARCSSPL01,PG Dip Spatial Planning
TMRMEDSCEM01,MRes Clinical and Experimental Medicine
TAFLAWSING01,Affil - Cat 1 Law
TMSANTSDIG01,MSc Digital Anthropology
UAFIRLSING01,Affiliate International Relations
UBAHEBAJEW09,BA Hebrew and Jewish Studies
TCPARCSAAR01,PG Cert Advanced Architectural Research
TMRMBISING01,MRes Medical and Biomedical Imaging
RRDMBISING01,Research Degree: Medical and Biomedical Imaging
ZCCC24U,B.SC. BOTANY & GENET
ZCC260U,B.SC. PLANT BIOLOGY
ZCC620U,B.SC. MOLECULAR BIOL
ZCK900U,B.SC. ARCH PLN BLD ENV
ZCA4UBP,M.SC.-MED PERIODONTOLOGY
UMSMATACOM05,MSci Mathematics and Computer Science
UMSSTASINT05,MSci Statistical Science (International Prog)
ZCB15EU,ANATOMY
ZCC10EU,BIOLOGY
ZCC50EU,MICROBIOLOGY
ZCC92EU,IMMUNOLOGY
ZCF5E1P,ASTRONOMY
ZCU400P,"LIB,ARCH&INF"
ZCK4E6P,PLANNING
ZCL6E2P,SOCIAL ANTHROPOL
ZCM30EU,LAW
ZCQ1E2P,PHONETICS
UMSMATWLAN05,MSci Mathematics with Modern Languages
UMSMATWMAN05,MSci Mathematics with Management Studies
UMSMATWTPH05,MSci Mathematics with Theoretical Physics
UMSMPHSING05,MSci Medical Physics
UMSNATSING05,MSci Natural Sciences
UMSPHYSAPP05,MSci Applied Physics
UMSPHYSBKB05,MSci Physics
UMSPHYSING05,MSci Physics
UMSPHYSTPH05,MSci Theoretical Physics
UMSPHYWSPS05,MSci Physics with Space Science
ZCF6E1P,GEOLOGY
ZCF6E5P,MICROPALAEONTOL
ZCF6E7P,HYDROGEOLOGY
ZCF60EU,GEOLOGY
ZCF8E1P,GEOGRAPHY
ZCF8Z7P,GGIS
ZCF80EU,GEOGRAPHY
ZCF9E2P,REMOTE SENSING
ZCG1E1P,MATHEMATICS
ZCG10EU,MATHEMATICS
ZCG4E1P,STATISTICS
ZCG40EU,STATISTICS
ZCG5E2P,DATA COMS NET&DS
ZCG5E4P,COMPUTER SCIENCE
ZCRR12U,B.A. FRENCH & GERMAN
ZCRR13U,B.A. FRENCH & ITALIAN
ZCRR14U,B.A. FRENCH & SPANISH
ZCRR23U,B.A. GERMAN & ITALIAN
ZCRR27U,B.A. GERM & SCAN STUD
ZCRR46U,B.A. M.I.L.A.R.S.
ZCRT19U,B.A. FRENCH & AA LANG
ZCRT31U,B.A. ITAL & ROMANIAN
ZCRV14U,B.A. FRENCH/HIST ART
ZCRV24U,B.A. GERM & HIST ART
ZCRV34U,B.A. ITAL & HIST ART
ZCRV44U,B.A. SPAN & HIST ART
ZCR100U,B.A. FRENCH
ZCR300U,B.A. ITALIAN
ZCR4R1U,B.A. SPANISH W FRENCH
ZCR400U,B.A. HISPANIC STUDIES
ZCR700U,B.A. SCAN STUDS
ZCTR21U,B.A. DUTCH AND FRENCH
ZCTR22U,B.A. DUTCH AND GERMAN
ZCTR23U,B.A. DUTCH & ITALIAN
ZCTR27U,B.A. DUTCH & SCANSTUD
ZCTV24U,B.A. DUTCH & HIST ART
ZCA10EU,CAT A NONDEG MEDIC (PRECLIN)
ZCA31EU,CAT A NONDEG MEDIC (CLINICAL)
TMSICHSAPN01,MSc Applied Paediatric Neuropsychology
TCPICHSAUM01,PG Cert Audiological Medicine
TPPPHHSCAR01,PG Dip Advanced Cardiorespiratory Physiotherapy
TMSGENSHMD01,MSc Genetics of Human Disease
RRDGEMSING01,Research Degree:  Geomatic Engineering
RRDORTSING02,Research Degree:  Inst of Orthopaedics & Musk Sci
RRDWOLSING01,Research Degree:  Wolfson Inst Biomedical Research
TPPGEMSGED01,PG Dip Geodesy
TPPMEDSCEM01,PG Dip Clinical and Experimental Medicine
TMSIFCAIMM01,MSc Infection and Immunity
TPPIFCAIMM01,PG Dip Infection and Immunity
TCPIFCAIMM01,PG Cert Infection and Immunity
DDDEDISPAE01,DDent Paediatric Dentistry
UBAESPSSTU05,BA European Social and Political Studies
TPPPSYSPDN01,PG Dip Psychodynamic Developmental Neuroscience
TMSCHESMEE01,MSc Materials for Energy and Environment
TMSANTSSAC01,MSc Social and Cultural Anthropology
RRDLIBSING01,Research Degree:  SLAIS
ZCQ30EU,ENGLISH
ZCQ80EU,CLASSICS
ZCH3U7P,M.SC.-ENG NON-DESTRUC EVAL
ZCH6GMU,M.ENG. ELEC W COMP EUR
ZCV1ENP,N-D RESEARCH HISTORY
ZCL1ENP,N-D RESEARCH ECONOMICS
ZCJ6EFP,PG NON-DEG POST-M.SC. (MAN)
ZCK4E3P,COLL DIP DESIGN & PLAN ED
ZCK43EU,COLL CERT DEVEL PLANNING
RAFPOLSPHI01,Affil Research: Political Philosophy
ZCL6U1P,M.A. ANTHROPOL OF ART
ZCQ1U1P,M.A. LINGUISTICS
